1, 0.22770931850305243, 0.6749211898434964 
2, 0.2385101791235088, 0.6709046326291086 
3, 0.23609712481993417, 0.8911740424653218 
4, 0.23349399835872875, 0.7023892850207951 
5, 0.2329640131416637, 0.8923506014367488 
6, 0.23616034536480512, 1.0722343987910925 
7, 0.23435075989863297, 1.086557546911492 
8, 0.2290229921627045, 1.0601646115200136 
9, 0.23779915325522083, 0.7509677053856922 
10, 0.23720102121706255, 0.9442715002194237 
11, 0.22479829977786459, 0.865781551670274 
12, 0.23545301420368503, 0.8427097474996064 
13, 0.231096543929862, 0.9551409181839929 
14, 0.23313355914836187, 1.0772440111875738 
15, 0.2313691312142403, 1.135625721237627 
16, 0.22760217199518706, 0.8608556859695966 
17, 0.23204156791877395, 0.8940542719641122 
18, 0.23583849531818757, 0.8918173320355329 
19, 0.22579422862109055, 1.0311352973028214 
20, 0.2268340834273097, 0.78598203469166 
21, 0.23059652689315513, 0.7812716935757678 
22, 0.23169385492198558, 0.9108635474854019 
23, 0.22335982712054658, 1.0887115611903049 
24, 0.23442013828878316, 1.0530387529624363 
25, 0.2358401374102641, 0.6865032757684268 
26, 0.23680240336596015, 0.6973365677073566 
27, 0.23203335745840192, 0.8460518153943646 
28, 0.23180141195286552, 1.0165797931538734 
29, 0.2320875464968637, 0.7332983841403404 
30, 0.23035431831215902, 0.9939386276297597 
1, 0.2226586538047068, 0.8915180607549437 
2, 0.23785375281670107, 1.1392013767299953 
3, 0.2388373659693661, 0.9535994042489953 
4, 0.23267746807465128, 0.874724385108359 
5, 0.2346056946932098, 1.0183680314230736 
6, 0.23235931273520372, 1.014604356388169 
7, 0.2316881075997248, 0.9591283282640575 
8, 0.24145116602905503, 0.8333732224866441 
9, 0.22702661872305008, 0.752404125427919 
10, 0.24467951904765073, 1.030321230156856 
11, 0.3688779215383775, 1.4651242222128253 
12, 0.28546169676553035, 1.0027566620701762 
13, 0.23467753622147214, 1.0095397339071894 
14, 0.23561106556586253, 0.861092557751352 
15, 0.22778731787659368, 1.1399041921379123 
16, 0.2401925024539011, 0.9269326500040869 
17, 0.23423499240737655, 0.8263204370263857 
18, 0.22970158671251895, 0.8262141115645569 
19, 0.23118521690189198, 1.0508555915493005 
20, 0.23501950189600151, 0.8046444111190993 
21, 0.22823930372011958, 0.7366815043369677 
22, 0.2309224821699587, 0.6210400436468078 
23, 0.229396157586649, 0.8795800513728516 
24, 0.23497352331791177, 0.935891904362915 
25, 0.23031039234916406, 1.062904852669444 
26, 0.22965766074952398, 1.0512636514298315 
27, 0.2362124817881721, 0.8208358494973353 
28, 0.23703188573337997, 0.9460117072954404 
29, 0.23305350715972395, 0.9831180619044062 
30, 0.22675197882357878, 0.9044717040851538 
1, 0.24297051172104797, 1.2175250634565955 
2, 0.22995693203011425, 0.9295866813196019 
3, 0.239447813698086, 0.9456709731899733 
4, 0.22818839886580644, 0.6265816938754485 
5, 0.2392154576695349, 0.854713851087701 
6, 0.23303749676199992, 1.0456756121000836 
7, 0.23833037004134372, 1.0404303594909026 
8, 0.23256908999772996, 1.1333493710992624 
9, 0.23426619215679345, 1.0110484060006968 
10, 0.23358226080773647, 0.75129776589268 
11, 0.2345786001739807, 0.8468695772474994 
12, 0.2312615741833568, 0.749900345537224 
13, 0.26552136218105993, 1.017573669382001 
14, 0.2299663740595399, 0.922738746845642 
